"zth","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank"
97.1980555555556,13094,9407,29036,7792,9019,37,42,70,9754,11397,38,26,85,19281,23333,20150,12139,75,11390,9197,31515,90,38,27,11382,12453,9647,10271,10241,13586,187,13817,12502,11440,47,28,11226,15001,19931,22592,18328,15060,29037,31796,153,9906,51,30,11676,26249,10769,9356,6541,147,9929,194,10103,7563,51,28,75,90,112,23295,116,11308,10288,21102,132,11688,61,30,19754,90,11751,109,13015,157,21784,8780,120,21388,65,28,10080,19165,8571,10089,9478,20028,19619,17089,79,63,44,28
97.3633333333333,13290,9154,27804,7660,9123,35,45,74,10056,10831,37,27,82,18702,25691,19629,11610,76,11217,9100,31386,85,38,27,11086,12538,9670,9159,10259,14034,192,13856,12176,11115,44,30,11335,15492,20408,21026,16810,14989,26932,32022,151,10014,52,28,11692,26779,10717,9642,6363,150,9698,207,9973,7313,54,24,77,86,107,20027,120,11489,9875,20884,138,11907,60,30,20077,78,11233,94,12537,155,20920,9038,119,20989,69,30,9165,16706,7957,9779,10077,19162,20159,16765,73,67,42,26
97.5288888888889,13573,9170,29290,7762,9025,40,48,77,10196,10812,37,32,87,19206,23702,20611,12759,81,12006,9065,32010,90,38,27,11625,12236,9934,9350,10201,13526,184,13905,11984,11430,48,26,10303,15521,19706,20783,17319,15242,26447,31474,151,9822,52,31,12195,25025,10761,9364,6526,154,9582,195,10570,7622,51,29,74,83,105,20678,119,11595,9658,21389,140,11457,61,30,19755,78,11105,99,12303,160,20913,8565,119,20544,72,29,9140,16338,7090,9383,9685,21065,22078,17287,77,61,48,24
97.6941666666667,14045,9216,29020,7691,9459,37,39,69,9658,11203,37,27,86,18958,23289,21056,12455,86,12461,8895,31961,86,42,27,11453,11748,9939,9172,10262,14158,191,14971,11962,11534,40,31,11006,14412,20472,20984,17439,15053,27240,31470,147,10353,54,31,10885,26868,11159,9705,6718,147,9708,192,10054,7671,53,29,76,84,112,20651,117,12082,9642,21958,135,11568,63,29,19400,78,11376,102,12523,160,21173,8394,124,21241,65,29,9718,17017,7385,9686,9532,19834,23356,17701,77,71,46,27
97.8597222222222,13689,8916,30727,7825,9766,41,45,80,9775,10851,38,30,85,19599,24277,21399,11970,75,11941,9503,32179,86,44,31,11433,11831,10077,9580,10413,14004,199,14647,11960,11549,50,31,11009,15373,20605,22351,16488,14894,29788,31097,150,10401,54,28,11420,25557,11313,10274,6695,152,9841,197,11145,7794,60,31,79,84,108,20512,124,11348,9355,20829,136,11774,65,31,18649,78,10691,101,12957,159,21841,8983,121,20794,70,30,9725,16539,7657,9369,9572,19862,22310,16837,86,68,48,29
98.025,13413,9715,29349,7961,9690,39,49,76,10454,11113,39,30,83,19285,24271,20722,12306,80,11484,8845,33045,87,41,31,12037,11687,10258,10003,10762,14022,190,14652,12122,11826,52,32,11063,16055,21009,21978,19011,15025,28306,31089,164,9968,53,34,12098,27850,11182,10828,6849,155,9979,208,9864,7772,56,31,78,87,113,23008,130,12185,9556,21372,139,12301,63,27,19033,76,11366,109,13639,163,21683,9121,133,21809,70,34,9939,16900,8669,9488,9871,19410,20775,17084,79,69,46,30
98.1902777777778,13072,9639,28520,7966,9946,43,47,81,9722,11512,40,29,89,20053,23448,20436,12529,79,11857,8965,33643,97,43,32,12157,12357,10258,10024,10634,14144,191,14973,11911,12546,52,30,12016,16430,21085,22511,19129,15406,26715,34297,159,11441,57,34,12112,26246,10853,10298,6645,151,9817,210,10165,7701,55,31,76,88,113,21784,126,12325,9512,20833,137,12079,59,36,20178,85,12009,109,13836,158,22057,8547,117,21496,71,33,10038,16938,9245,10318,10100,19410,21601,16988,84,68,48,27
98.3558333333333,13993,9504,28251,8253,9946,41,41,77,10208,11553,42,28,88,19619,24246,20468,12472,84,11605,9178,33363,96,45,34,12426,12591,10623,10185,10851,13995,199,14950,12203,11828,48,30,11705,16336,21569,20877,18956,15537,26434,32746,157,10731,55,31,12692,27322,11132,10202,7305,159,10009,210,10388,8124,63,38,76,94,123,22514,129,11920,10208,22062,142,12457,62,31,19743,82,12052,102,13379,157,21959,8972,122,21878,70,31,10562,17451,8403,10754,10196,20547,22792,17191,79,69,48,31
98.5211111111111,13714,9490,29366,8592,10245,44,44,86,10107,11834,45,31,93,20651,24669,20570,12830,83,12167,9788,33220,93,45,35,12197,12776,10604,10819,10599,13826,196,15437,12658,11776,55,36,12455,16893,24302,21453,18861,14988,27415,31830,163,10597,60,31,13280,29160,11699,10198,7197,163,10131,193,10573,7694,61,34,84,91,124,21680,128,12069,10105,20880,161,12509,65,35,20361,86,12772,107,13856,159,21477,9139,131,22054,81,34,9690,18695,8609,10355,10255,19869,23461,17992,81,74,48,31
98.6863888888889,14289,9458,29112,8729,10462,44,51,78,10173,11669,45,35,92,20456,25548,21541,13214,84,12072,9360,32797,94,45,35,12412,13736,11047,10632,10554,14163,190,16352,12941,11948,54,37,12111,16447,21631,22388,18635,15618,28102,31592,166,10701,62,37,13046,27418,11859,10172,8939,163,10673,209,10695,7527,61,34,82,88,126,23699,124,12453,10276,24723,147,12592,72,32,20042,87,12741,113,13886,163,21758,8922,128,21789,73,36,10228,17714,8250,10225,10297,19119,22650,17292,77,72,47,31
98.8519444444444,14462,10273,29886,8790,10975,40,48,84,10286,11698,45,36,93,20258,25525,22968,12654,85,12562,9822,34010,92,45,33,13455,12940,10391,10569,10798,14458,219,15196,12934,12272,57,34,12693,16537,21956,21298,18287,15898,27437,35547,165,10156,56,34,13442,27440,11495,10795,8217,160,10493,216,11024,7854,64,31,85,90,129,22599,135,13053,10288,23398,140,13097,69,32,20670,86,11821,116,13910,163,21697,9081,132,23113,74,34,10286,19040,8759,10107,10020,20431,23137,17499,85,71,48,31
99.0172222222222,14646,9657,29324,8828,10532,43,50,82,9969,11367,42,33,91,20459,25557,22700,13224,81,12326,9238,33030,92,42,31,13016,13729,10162,10374,11446,14622,201,16044,13155,12684,54,29,12021,16717,22021,20656,18398,15547,27154,31674,159,10282,57,32,13096,28969,11870,10831,7908,165,11688,211,10584,8040,59,34,85,96,127,24405,140,12800,10605,26758,149,12611,67,31,21240,85,12817,117,14179,174,22183,10265,140,21887,73,34,10226,17403,8260,10738,10768,19930,24235,17881,82,73,48,31
99.1825,13744,9406,28884,8950,10912,44,52,83,9844,11164,42,31,90,19881,25163,23112,12996,82,12660,9126,32709,93,40,29,12548,13995,10467,11718,11274,13985,195,15632,13035,12284,58,32,12427,16444,22848,21836,18083,15128,27039,30322,161,10529,60,31,14111,28864,11732,10665,7454,150,12242,204,10423,7996,62,35,86,103,127,22294,128,12841,10517,23452,154,13017,65,31,20543,92,12828,112,14339,167,22103,9436,135,22744,73,34,10227,19497,8469,10429,10630,19733,22209,17195,85,75,48,32
99.3480555555556,13956,9869,29419,8746,11051,43,50,79,10165,10942,38,31,91,20029,24899,21261,13469,81,13367,9136,32408,96,39,31,12406,14405,10460,10534,11650,14750,199,16211,12447,12498,50,32,11950,19175,21217,21229,17605,15285,26449,30320,159,10330,50,29,14929,27953,11368,10704,7271,149,10555,207,10199,8182,61,32,87,95,117,22217,130,12827,10212,22542,145,13044,67,31,20088,84,12713,107,14182,162,21460,8648,124,21739,71,31,10953,18033,8176,10841,10559,19828,26730,17285,78,70,49,33
99.5133333333333,13999,9660,28819,8782,10983,41,44,78,9999,11118,38,25,92,20515,24290,22002,13639,79,12567,8891,31424,92,42,31,13043,13866,11016,9739,10374,14378,188,14804,12314,12213,48,27,12832,16574,21740,21246,17681,14984,26575,29985,155,10497,57,32,13988,28217,10968,10483,7763,160,10283,199,10181,7828,58,31,78,92,114,22122,125,12475,9758,22920,139,12433,62,29,19552,84,12354,101,14353,167,21862,8564,129,21689,71,31,10780,17138,7922,11151,10079,19380,23221,17332,83,66,44,28
99.6788888888889,13856,9721,29672,8761,11708,40,45,77,10117,10736,40,28,89,20143,24960,21568,13325,78,12341,8909,31298,82,44,26,12356,13900,10759,10368,10340,14489,194,14339,12975,12312,52,30,12788,15925,21833,21883,17271,15422,26827,29857,159,10137,55,29,13313,28244,12487,10527,7360,162,11627,202,10753,7751,52,30,86,92,116,20637,124,12415,11295,22869,146,13349,64,35,19796,83,12326,112,14832,160,21055,8468,122,21513,71,27,10079,17156,8315,10974,10828,18655,22739,17231,81,69,43,31
99.8441666666667,13860,9364,29521,8648,11366,44,45,73,9394,10819,36,28,85,20237,24509,23507,12862,79,12922,8887,32616,84,40,27,12162,14136,9892,10064,11336,13868,193,14484,12281,11921,40,27,12497,16084,21504,20042,17593,14354,25995,30419,148,10183,53,30,13235,30391,11113,10179,7014,155,9745,191,10937,7753,54,32,77,96,113,23509,127,12362,11996,22406,136,12247,59,32,19357,84,12996,121,14033,164,20682,8481,125,22828,68,29,9691,15851,8091,10856,10599,18952,22141,17763,81,65,47,25
100.009444444444,13967,9789,28356,8751,10621,43,44,71,9959,11072,34,25,89,20455,25025,22242,13021,84,12628,9206,30379,90,36,27,11832,13610,10170,10686,11239,13689,182,14831,12158,12047,48,28,12011,16361,21656,23041,20142,14737,25400,31323,155,10237,56,27,13530,27766,11261,10165,6856,156,10050,204,10181,8302,52,26,78,90,109,20497,124,12353,10788,22876,136,12398,58,26,19284,79,11803,109,13921,158,20528,8379,123,20909,66,29,9762,17054,7799,10856,10386,18702,23394,17666,78,67,44,27
100.175,14285,9677,28534,8717,11120,39,42,67,9601,11039,34,25,93,19524,30760,22457,13078,78,12382,8728,28996,86,36,27,12950,14087,10364,10129,11178,14153,186,14795,11874,11841,48,26,12820,16081,21734,20477,18802,14727,25199,30361,150,9857,51,28,13124,27327,11168,9830,7500,153,9710,191,9794,7453,54,27,77,90,111,22187,125,11836,10818,21977,136,12088,61,27,19901,78,11727,105,16153,151,20389,8387,115,20595,65,28,9704,15662,7870,10837,10007,18314,23531,18550,78,69,45,27
100.340277777778,14843,9540,28785,10517,10767,39,42,70,9387,10918,39,25,90,21738,23207,21318,12973,79,11919,9046,28665,83,38,25,12876,13069,10014,9966,10990,13772,190,15160,12292,11774,45,26,12675,15566,21471,20511,19749,14786,25886,30184,154,9963,50,28,12024,25669,10841,10166,6974,155,10039,196,11517,6946,52,26,74,88,111,21066,122,11627,11148,21956,132,11771,53,28,18779,78,11808,105,14458,155,19977,8333,117,20862,65,28,9960,15774,8063,10630,10386,17755,22498,18752,77,61,45,23
100.505833333333,14791,9611,27835,8863,11344,43,42,77,9817,11457,37,30,87,19903,24061,22398,12810,81,11869,8796,29229,86,42,27,12708,12883,10376,10074,11362,13544,186,15551,12210,12108,48,31,12833,15880,21190,20363,18919,15108,25064,30162,158,9974,50,27,12351,25883,10894,10879,7167,147,9575,186,9726,6855,52,31,77,92,110,21282,121,11835,10430,21721,129,11323,57,28,18699,79,12024,109,14443,157,20213,7892,111,20304,61,31,9659,16087,7680,10018,10545,17945,22129,18737,76,64,44,26
100.671111111111,14575,9628,29456,9225,10968,40,44,72,9686,11064,40,30,86,19742,24440,22530,13071,84,12038,8806,29785,90,40,30,12324,13252,10348,10370,11184,14480,193,15954,11644,12424,49,30,12328,16605,21467,20573,18056,15414,25301,31051,153,10109,49,29,11901,26704,10776,10600,6993,145,9495,194,10003,7035,53,32,69,89,113,21248,124,11737,9177,21872,129,11463,56,27,17735,78,11681,109,13000,162,20370,8323,119,20640,66,28,9833,16567,7829,10626,10768,18380,22025,18310,77,65,40,29
100.836388888889,15102,9538,29631,9109,10849,43,41,73,9662,11294,36,27,86,20555,24671,22248,13676,84,12295,8772,30259,87,40,26,12938,13049,10612,10887,11296,14788,186,14900,12108,12657,52,29,12464,17102,22099,21856,19043,16791,25614,30958,166,10261,51,27,12711,27607,11124,10583,7106,162,9736,197,10057,7388,55,30,85,94,112,21508,126,11772,9088,22127,140,11997,61,30,26132,84,12440,108,13348,156,20116,8433,121,23557,69,30,10091,17592,7969,10583,10501,18436,25353,18120,82,70,50,26
101.001666666667,14427,10471,31559,9299,11059,46,48,72,10038,11479,39,28,86,20988,25341,23515,13102,85,12093,8996,29458,95,40,31,13056,12872,10732,10846,11794,14271,193,15907,13029,13035,54,31,12965,16992,22262,20875,18762,15140,25528,31647,153,10331,54,32,12167,27417,11129,10895,7146,154,10178,184,10400,7563,58,30,82,90,125,21591,123,13914,9853,21038,140,11857,63,31,19775,80,11936,108,14426,166,21076,8518,118,21473,68,30,10118,17201,8344,10890,10730,18787,23708,18413,84,64,44,29
101.167222222222,15290,9767,31051,9306,11305,48,48,74,10562,11838,40,30,93,21253,25762,23461,14199,86,12954,8975,29187,95,41,28,14385,13646,11141,10950,11297,14447,191,15849,12783,12926,52,29,12967,16957,22518,23153,19194,16146,26131,31954,169,10540,61,33,12840,27402,15603,10857,6972,151,10408,200,10416,7953,54,32,78,91,120,21591,124,11707,9504,21731,140,12082,69,30,20084,87,12443,106,14194,159,22020,8502,119,21743,73,30,10554,18109,7641,10900,11919,18989,23212,18391,78,64,48,32
101.3325,15168,10407,31409,9524,11151,43,44,81,10558,12034,41,27,83,21217,26171,24050,13934,87,13083,9184,31181,92,48,29,13563,13871,11264,11419,11149,14938,207,16500,13406,12691,52,31,13182,17054,22476,23812,20505,15878,26711,32373,168,10607,54,34,13181,27946,11981,10871,7816,163,10130,199,11047,7804,58,29,82,90,111,21961,126,13343,10194,22533,136,11980,63,31,20208,82,12495,113,13675,168,21962,8595,131,22044,71,30,10921,17461,7896,11151,11344,18827,28061,18604,83,69,47,28
101.497777777778,14977,10341,32185,9755,11710,45,48,73,10789,12012,43,27,96,21271,26412,24132,13588,85,12820,9339,31414,96,48,31,12958,14434,10849,10857,11518,14708,190,17227,13307,12718,47,31,13292,17325,23039,21752,20891,16316,26057,32274,161,10870,54,31,12914,29678,11228,11647,7243,160,10093,198,10536,7802,59,31,82,95,120,21646,138,12701,10013,23323,138,13180,69,27,19694,83,12598,104,13780,166,21523,8286,130,21646,74,32,10958,19307,8464,11580,10705,19835,23547,18773,81,70,47,27
101.663333333333,15146,9942,32391,9647,11811,44,49,73,10330,11807,41,29,92,21761,26912,24542,13268,78,12577,9421,29698,91,41,28,13874,14685,11200,11375,11687,15350,195,15979,13277,13415,49,33,13402,17269,23038,21401,20964,16021,26985,31923,165,10600,52,29,12832,29309,11410,10822,7581,157,10424,203,10866,7942,58,31,75,90,119,21820,131,13346,10215,24974,146,12881,61,29,20201,88,12670,116,15535,163,21640,8358,128,21847,71,32,11389,20659,8436,12001,10985,19170,24440,19128,77,73,45,28
101.828611111111,15240,9812,32450,9467,11449,44,52,80,10085,11578,36,28,92,21611,32273,23212,13374,85,13200,9310,30910,92,40,28,13317,14401,11331,11597,12641,15182,200,16202,13209,12328,52,27,13386,18565,22691,21914,23505,15954,26638,32167,165,10717,54,27,13047,28278,11724,10992,7363,159,10274,203,11074,7561,52,29,89,94,123,22041,123,13333,9838,21604,142,12215,65,31,20308,89,12758,115,15222,163,20787,8470,129,21623,68,31,10699,18845,7839,11134,11152,19128,27084,18936,83,67,44,27
101.993888888889,15323,10064,31049,9597,11835,41,48,73,10122,11864,40,28,91,21186,39587,23563,13774,87,13191,9193,28968,85,40,32,13179,14945,11033,11498,11607,14906,197,16559,13074,12741,47,28,13432,17600,23199,21831,19234,15729,25915,30443,153,10498,55,25,13350,29609,11592,11029,7386,163,10340,197,10935,8040,52,29,86,92,115,20925,129,13718,9736,22549,139,12265,54,29,19603,82,12548,117,15017,160,21112,8800,119,21198,61,26,10801,18994,8545,11517,10961,18875,23778,18749,80,64,40,27
102.159444444444,16510,10598,33197,9603,11421,37,47,74,10476,11748,36,27,94,21789,28673,22783,13376,82,12735,9357,29413,84,36,26,13131,14277,10651,11243,12079,14603,183,16242,13201,12431,45,29,12848,16923,22349,21940,20724,15791,26041,31531,159,10560,49,27,13381,27900,11103,10895,7329,170,11155,210,10770,7359,52,28,80,90,115,21614,133,13249,9982,23159,135,11771,60,27,19413,87,12273,108,15404,164,20349,8382,124,21491,62,28,10266,17593,8255,11071,12149,18436,23737,19284,77,66,42,27
102.324722222222,14939,10576,31147,9546,12330,40,44,74,9780,12034,36,25,91,22109,26441,24807,13859,88,12564,9624,36794,90,36,27,13413,14596,10650,11175,11287,15491,196,16001,13009,12688,43,27,12980,16426,22619,23155,19368,15443,25924,31583,160,10185,57,28,12575,28209,10948,11059,7228,157,10173,199,11071,7324,46,28,76,90,116,21638,123,13276,10256,21836,139,11522,57,27,19344,81,12406,109,14520,156,20314,7999,117,21310,65,27,10710,16785,7895,11495,11190,18243,23623,18995,77,65,42,25
102.490277777778,15374,9815,31660,9675,11363,39,43,73,11677,12082,37,27,92,22458,25925,24087,13424,83,12291,9176,29092,88,40,25,15107,13597,10593,11082,11259,16044,188,16491,12857,12389,47,30,12878,15838,21899,23369,18660,15472,26074,31032,163,10105,45,30,13294,29114,11023,10984,7190,157,10332,195,10260,7294,53,31,75,88,118,21737,133,13325,9394,22639,144,11497,55,30,19411,82,12173,109,15129,159,20191,8201,113,20551,65,26,10626,17735,8135,10903,11011,17856,22911,18907,73,66,40,26
102.655555555556,15246,9701,31199,9322,11065,40,46,69,10341,12287,33,24,95,21916,26330,23338,13803,85,13147,9307,29114,88,38,26,13832,14293,12049,10420,11648,15386,189,16675,12681,13133,46,27,13613,16503,22464,23977,18833,15813,25104,31859,157,10472,50,27,12851,27907,11109,11316,7675,152,11080,193,10809,7580,47,26,78,90,113,21883,127,12946,9452,22895,136,11268,55,30,18857,75,12084,109,14810,157,20259,8193,124,21150,64,29,10474,17022,8333,10963,11331,17499,25474,18773,78,68,41,26
102.820833333333,14753,10324,32620,9529,11295,42,43,75,10284,12194,34,24,90,22202,25607,23244,13685,82,12883,9156,29907,83,35,25,13851,13683,10841,11182,11512,15020,183,16689,12996,12879,47,25,12743,15874,23223,21723,20720,15721,26196,32239,161,10251,46,29,12501,27981,10968,11167,7327,163,9874,198,10921,7014,50,23,82,87,114,22400,124,13593,9322,22828,132,11355,55,28,18774,82,12002,109,14530,149,20403,8263,118,21483,66,26,10477,16984,8023,11006,10973,17354,23674,18978,79,66,39,27
102.986388888889,15139,10706,33188,9619,10878,41,43,70,9974,12628,34,27,94,22367,26846,23678,13465,82,13326,9232,28925,86,37,24,13639,13351,10615,11139,11689,14818,199,17022,12589,12919,46,23,13945,15581,23315,21982,20414,16498,26188,33112,158,10018,48,27,12395,28647,11295,10826,7805,161,9968,206,10885,7196,53,27,75,93,113,21322,131,13188,9624,21308,135,11145,57,24,19173,82,12834,110,17277,170,20528,8198,115,21698,69,27,10623,17297,8165,11362,12010,18296,26673,19207,76,65,42,26
103.151666666667,15468,11800,33717,9876,10918,42,45,72,10528,12427,35,27,94,22419,27391,24394,13119,82,13658,9449,30188,88,38,27,13672,13276,10545,11755,11267,15225,190,17152,13298,13132,42,28,12839,15812,22616,22644,18591,16513,25553,32200,162,10661,53,27,12632,29393,11261,10787,7582,165,10068,195,10750,7661,49,28,83,96,118,24253,132,12980,9926,20929,138,11649,57,23,19476,82,12059,117,18299,163,20243,8363,120,21457,61,27,10752,17404,8672,11300,11073,17525,27532,18721,70,66,40,23
103.317222222222,15474,10732,33419,10010,11115,47,44,69,10229,12543,36,26,83,22328,27838,23507,14274,82,12214,9472,30643,90,38,24,13565,13226,10976,11094,11918,16698,198,16574,13257,13042,46,26,13011,15875,22686,21672,19246,16276,26440,32463,149,10535,48,28,14073,28430,11350,10956,7248,170,9957,199,10418,7173,49,27,82,94,111,21346,135,13356,9958,21659,131,11479,55,29,19460,84,13154,111,16632,156,20208,8175,119,21106,65,24,10322,18687,7947,11475,11095,17600,24440,19126,77,61,40,23
103.4825,15551,10539,31855,9491,10968,35,43,71,10067,12642,36,23,93,22775,27203,24221,14316,81,12657,9370,32304,88,35,25,13432,13012,10886,10524,11918,15304,203,18513,13239,13407,44,27,13020,16081,23421,23504,19526,15634,26666,33201,167,10456,48,26,13196,28334,11859,10867,7335,159,10064,197,10704,7156,52,25,74,94,117,20862,130,13206,9695,21977,128,10878,57,26,19123,78,12115,114,15460,150,20352,7978,122,21301,64,26,10596,17756,7913,11566,11078,18861,28158,19623,77,61,40,27
103.647777777778,15230,10637,33269,10003,11013,40,40,72,10821,12749,39,28,86,22388,26910,25466,13451,82,12700,10072,31599,88,37,29,13909,13321,12186,10609,11511,15919,195,17395,13418,12907,45,27,12812,15876,23592,22847,20359,15673,26933,33109,155,10194,48,26,13674,28393,11229,10775,7599,163,10198,203,10965,7162,52,30,80,92,115,22268,131,12889,10349,21176,130,11040,61,31,19506,80,12334,109,15327,159,20450,7708,115,21262,65,26,10701,17336,7823,10860,11615,18392,25737,19329,73,65,38,23
103.813333333333,15944,10845,33658,10047,11561,42,40,74,11035,13107,39,26,92,22659,27125,23912,13177,82,12306,9951,29226,86,40,24,13493,12676,11276,10754,11442,16288,187,16632,13359,13645,48,27,13522,15286,23903,23085,22505,16363,27293,33149,162,10629,52,28,12942,27694,11629,11080,7546,159,11286,212,10981,7207,56,27,75,92,115,21171,132,13171,9837,21880,137,11424,57,27,19548,80,12143,113,15764,159,20510,8786,111,21299,65,29,10526,17264,8030,11132,11130,18372,24939,20126,73,66,40,27
103.978611111111,16412,10944,33793,9864,11263,39,43,79,10705,13666,38,28,86,23661,26393,23694,13572,83,12635,10258,29923,94,40,28,14269,12964,11292,11149,11687,15622,194,17042,13490,13952,49,28,13752,15350,23219,23140,23233,16669,27787,33784,160,10684,55,29,13907,28612,11656,11134,7825,175,10242,201,11250,7123,51,28,73,91,118,22647,136,12155,10149,21553,131,11108,62,28,19178,74,12322,113,15472,163,20922,8347,120,21348,68,27,10050,19605,7750,11595,12586,19889,24989,20092,81,66,44,30
104.143888888889,16141,11235,34715,9868,11407,43,44,78,11335,13741,43,27,95,24275,27074,24982,14003,91,12473,9706,31267,88,40,31,14699,12811,11323,10629,11423,15877,208,17713,14074,13390,52,29,12762,15645,24402,23638,23888,16195,27137,34558,170,10904,56,25,13443,28842,11475,11521,7700,162,10299,212,10734,7316,53,30,77,98,118,22088,141,12665,10282,22449,135,10776,59,28,19031,82,12246,109,16192,168,21529,7740,112,21797,66,29,10887,17767,8296,11087,12240,17933,24667,19806,69,68,44,29
104.309444444444,16865,10954,35877,10067,11423,44,46,75,11848,17211,42,30,101,25048,27893,24724,13746,89,13148,10495,32588,102,44,30,14376,13327,11673,10712,11558,16107,208,18015,14011,14006,57,30,13164,15961,23860,24668,23256,17226,27077,35428,165,11521,59,29,13474,27065,12129,11351,7938,175,10839,216,11259,7379,53,33,81,95,119,24703,127,13448,9939,22868,138,10967,60,36,20108,87,12426,111,15715,170,22202,7949,124,21911,71,31,11039,21631,8290,11266,12761,18570,25384,20106,84,71,46,30
104.474722222222,17126,11854,36294,10646,11420,49,47,83,11568,14360,43,31,99,24767,28224,24876,14136,90,13008,10620,33388,97,44,31,14574,13478,11778,11094,12042,16685,203,18308,14402,13820,53,32,13571,16239,24513,25657,23215,17424,27503,35617,173,11549,60,34,13881,28028,12724,11837,7552,175,10561,215,11175,8063,58,29,89,92,120,21960,140,14137,10399,22842,135,11212,62,31,19663,81,12204,117,16817,178,22740,8003,129,22652,72,31,11331,20653,8588,11101,11680,18728,26376,20181,82,68,45,29
104.64,16705,12483,35252,10351,10850,44,48,81,11798,15056,38,27,95,24394,27579,25499,13750,90,13302,10093,32439,100,48,29,14545,13574,11868,10720,11955,16871,216,19215,14480,13989,57,33,14767,16269,24649,24856,23060,17419,28148,36782,171,11734,60,36,13553,29542,12535,11522,7520,176,11086,218,11744,7989,58,34,83,96,122,22423,140,14915,10175,23901,138,11908,63,32,20108,84,12715,120,15942,170,23193,8315,130,23348,73,35,11775,19818,8532,12229,11536,19593,24763,20264,86,77,48,35
104.805555555556,17057,11702,34913,10273,13214,47,52,85,12096,14711,43,33,98,24685,29572,26120,14221,95,13706,10563,33037,102,42,34,14924,14140,12154,10876,11979,18437,216,18749,14908,14259,53,32,13888,16479,24641,25255,23453,17524,29824,37090,183,11465,62,32,13350,28470,12183,11840,8006,174,11253,228,11987,7819,56,30,86,98,124,22668,143,14267,10363,22765,137,12133,68,36,21026,92,12383,117,19032,181,23271,8116,134,23711,70,33,11537,20969,9224,12410,11335,19599,27277,20175,88,68,49,30
104.970833333333,16977,12099,34389,10516,11964,44,52,88,12705,14580,47,34,101,25339,28398,28137,14171,90,14021,10747,34052,108,45,31,14911,14069,12038,11502,12489,17152,217,19598,15162,14975,55,34,13817,16307,25706,25039,24510,17503,28386,36421,185,11539,65,34,14653,30261,13207,11825,8081,170,11092,225,11641,8067,63,31,86,101,125,23341,144,14236,10709,26140,149,11549,64,35,20485,88,12496,123,17788,184,23327,8510,138,24574,75,30,11664,19392,9487,11626,11909,19295,26396,20309,90,85,52,34
105.136388888889,17027,12165,35582,10643,11488,45,56,84,12171,14912,44,33,98,24604,28255,25518,15383,93,14552,11013,33895,105,50,31,14624,13901,12004,11651,12086,17171,218,19393,15003,17688,61,37,13810,17151,24933,25432,22755,17521,28809,36434,182,11652,66,35,13605,30371,13313,12062,7967,179,11211,224,11695,8856,63,37,90,101,123,22989,136,14356,10449,24279,155,11373,69,33,20722,88,12575,122,18346,177,22778,8244,133,24103,70,34,11786,19796,9164,12077,11699,19391,26330,20612,89,80,48,29
105.301666666667,17229,12018,34341,10265,12322,47,55,89,12232,15158,44,36,99,25267,28924,25462,13983,90,13905,10613,33555,102,45,31,14622,13920,12899,11595,11921,16846,213,18477,14831,14693,56,31,13317,16845,25793,24837,22104,16983,28879,36228,184,11790,60,35,13398,30028,13391,12438,7763,182,11440,222,11920,7813,65,34,88,98,122,22851,140,14148,10821,24063,147,11853,65,37,21851,84,12876,120,17441,171,23054,8486,140,24089,77,35,12166,19454,9530,12523,11805,18623,26860,21590,89,79,50,32
105.466944444444,17535,11962,36275,10095,10996,46,51,91,12163,15104,47,33,101,25056,29483,27643,14037,95,14687,10577,34119,99,44,34,14898,14286,12292,11499,11817,17956,220,18388,14291,14204,54,31,13429,15780,25353,25099,22339,17665,29249,37267,172,11510,61,33,14190,29960,13027,12489,8373,173,11345,233,11819,7902,62,34,86,100,127,25020,144,14689,10697,23830,149,12008,65,35,21196,86,12636,132,18629,177,22163,8498,129,23397,73,33,12551,19398,9212,12353,11235,18839,27205,21122,90,73,49,35
