"zth","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96"
4.08777777777778,2020-02-10 14:00:38,2020-02-10 14:03:40,2020-02-10 14:03:53,2020-02-10 14:06:55,2020-02-10 14:07:07,2020-02-10 14:10:09,2020-02-10 14:00:38,2020-02-10 14:03:40,2020-02-10 14:03:53,2020-02-10 14:06:55,2020-02-10 14:07:07,2020-02-10 14:10:09,2020-02-10 14:00:50,2020-02-10 14:03:28,2020-02-10 14:04:05,2020-02-10 14:06:42,2020-02-10 14:07:19,2020-02-10 14:09:57,2020-02-10 14:00:50,2020-02-10 14:03:28,2020-02-10 14:04:05,2020-02-10 14:06:42,2020-02-10 14:07:19,2020-02-10 14:09:57,2020-02-10 14:01:02,2020-02-10 14:03:16,2020-02-10 14:04:17,2020-02-10 14:06:30,2020-02-10 14:07:31,2020-02-10 14:09:45,2020-02-10 14:01:02,2020-02-10 14:03:16,2020-02-10 14:04:17,2020-02-10 14:06:30,2020-02-10 14:07:31,2020-02-10 14:09:45,2020-02-10 14:01:14,2020-02-10 14:03:03,2020-02-10 14:04:29,2020-02-10 14:06:18,2020-02-10 14:07:43,2020-02-10 14:09:33,2020-02-10 14:01:14,2020-02-10 14:03:03,2020-02-10 14:04:29,2020-02-10 14:06:18,2020-02-10 14:07:43,2020-02-10 14:09:33,2020-02-10 14:01:26,2020-02-10 14:02:51,2020-02-10 14:04:41,2020-02-10 14:06:06,2020-02-10 14:07:55,2020-02-10 14:09:20,2020-02-10 14:01:26,2020-02-10 14:02:51,2020-02-10 14:04:41,2020-02-10 14:06:06,2020-02-10 14:07:55,2020-02-10 14:09:20,2020-02-10 14:01:38,2020-02-10 14:02:39,2020-02-10 14:04:53,2020-02-10 14:05:54,2020-02-10 14:08:07,2020-02-10 14:09:08,2020-02-10 14:01:38,2020-02-10 14:02:39,2020-02-10 14:04:53,2020-02-10 14:05:54,2020-02-10 14:08:07,2020-02-10 14:09:08,2020-02-10 14:01:50,2020-02-10 14:02:27,2020-02-10 14:05:05,2020-02-10 14:05:41,2020-02-10 14:08:19,2020-02-10 14:08:56,2020-02-10 14:01:50,2020-02-10 14:02:27,2020-02-10 14:05:05,2020-02-10 14:05:41,2020-02-10 14:08:19,2020-02-10 14:08:56,2020-02-10 14:02:02,2020-02-10 14:02:15,2020-02-10 14:05:16,2020-02-10 14:05:29,2020-02-10 14:08:31,2020-02-10 14:08:44,2020-02-10 14:02:02,2020-02-10 14:02:15,2020-02-10 14:05:16,2020-02-10 14:05:29,2020-02-10 14:08:31,2020-02-10 14:08:44
4.25333333333333,2020-02-10 14:10:33,2020-02-10 14:13:35,2020-02-10 14:13:48,2020-02-10 14:16:50,2020-02-10 14:17:03,2020-02-10 14:20:04,2020-02-10 14:10:33,2020-02-10 14:13:35,2020-02-10 14:13:48,2020-02-10 14:16:50,2020-02-10 14:17:03,2020-02-10 14:20:04,2020-02-10 14:10:45,2020-02-10 14:13:23,2020-02-10 14:14:00,2020-02-10 14:16:38,2020-02-10 14:17:15,2020-02-10 14:19:52,2020-02-10 14:10:45,2020-02-10 14:13:23,2020-02-10 14:14:00,2020-02-10 14:16:38,2020-02-10 14:17:15,2020-02-10 14:19:52,2020-02-10 14:10:57,2020-02-10 14:13:11,2020-02-10 14:14:12,2020-02-10 14:16:26,2020-02-10 14:17:27,2020-02-10 14:19:40,2020-02-10 14:10:57,2020-02-10 14:13:11,2020-02-10 14:14:12,2020-02-10 14:16:26,2020-02-10 14:17:27,2020-02-10 14:19:40,2020-02-10 14:11:09,2020-02-10 14:12:59,2020-02-10 14:14:24,2020-02-10 14:16:13,2020-02-10 14:17:39,2020-02-10 14:19:28,2020-02-10 14:11:09,2020-02-10 14:12:59,2020-02-10 14:14:24,2020-02-10 14:16:13,2020-02-10 14:17:39,2020-02-10 14:19:28,2020-02-10 14:11:21,2020-02-10 14:12:47,2020-02-10 14:14:36,2020-02-10 14:16:01,2020-02-10 14:17:51,2020-02-10 14:19:16,2020-02-10 14:11:21,2020-02-10 14:12:47,2020-02-10 14:14:36,2020-02-10 14:16:01,2020-02-10 14:17:51,2020-02-10 14:19:16,2020-02-10 14:11:33,2020-02-10 14:12:34,2020-02-10 14:14:48,2020-02-10 14:15:49,2020-02-10 14:18:02,2020-02-10 14:19:04,2020-02-10 14:11:33,2020-02-10 14:12:34,2020-02-10 14:14:48,2020-02-10 14:15:49,2020-02-10 14:18:02,2020-02-10 14:19:04,2020-02-10 14:11:45,2020-02-10 14:12:22,2020-02-10 14:15:00,2020-02-10 14:15:37,2020-02-10 14:18:14,2020-02-10 14:18:51,2020-02-10 14:11:45,2020-02-10 14:12:22,2020-02-10 14:15:00,2020-02-10 14:15:37,2020-02-10 14:18:14,2020-02-10 14:18:51,2020-02-10 14:11:57,2020-02-10 14:12:10,2020-02-10 14:15:12,2020-02-10 14:15:25,2020-02-10 14:18:26,2020-02-10 14:18:39,2020-02-10 14:11:57,2020-02-10 14:12:10,2020-02-10 14:15:12,2020-02-10 14:15:25,2020-02-10 14:18:26,2020-02-10 14:18:39
4.41861111111111,2020-02-10 14:20:29,2020-02-10 14:23:31,2020-02-10 14:23:43,2020-02-10 14:26:45,2020-02-10 14:26:58,2020-02-10 14:30:00,2020-02-10 14:20:29,2020-02-10 14:23:31,2020-02-10 14:23:43,2020-02-10 14:26:45,2020-02-10 14:26:58,2020-02-10 14:30:00,2020-02-10 14:20:41,2020-02-10 14:23:19,2020-02-10 14:23:55,2020-02-10 14:26:33,2020-02-10 14:27:10,2020-02-10 14:29:48,2020-02-10 14:20:41,2020-02-10 14:23:19,2020-02-10 14:23:55,2020-02-10 14:26:33,2020-02-10 14:27:10,2020-02-10 14:29:48,2020-02-10 14:20:53,2020-02-10 14:23:06,2020-02-10 14:24:07,2020-02-10 14:26:21,2020-02-10 14:27:22,2020-02-10 14:29:35,2020-02-10 14:20:53,2020-02-10 14:23:06,2020-02-10 14:24:07,2020-02-10 14:26:21,2020-02-10 14:27:22,2020-02-10 14:29:35,2020-02-10 14:21:05,2020-02-10 14:22:54,2020-02-10 14:24:19,2020-02-10 14:26:09,2020-02-10 14:27:34,2020-02-10 14:29:23,2020-02-10 14:21:05,2020-02-10 14:22:54,2020-02-10 14:24:19,2020-02-10 14:26:09,2020-02-10 14:27:34,2020-02-10 14:29:23,2020-02-10 14:21:17,2020-02-10 14:22:42,2020-02-10 14:24:31,2020-02-10 14:25:57,2020-02-10 14:27:46,2020-02-10 14:29:11,2020-02-10 14:21:17,2020-02-10 14:22:42,2020-02-10 14:24:31,2020-02-10 14:25:57,2020-02-10 14:27:46,2020-02-10 14:29:11,2020-02-10 14:21:29,2020-02-10 14:22:30,2020-02-10 14:24:43,2020-02-10 14:25:44,2020-02-10 14:27:58,2020-02-10 14:28:59,2020-02-10 14:21:29,2020-02-10 14:22:30,2020-02-10 14:24:43,2020-02-10 14:25:44,2020-02-10 14:27:58,2020-02-10 14:28:59,2020-02-10 14:21:41,2020-02-10 14:22:18,2020-02-10 14:24:55,2020-02-10 14:25:32,2020-02-10 14:28:10,2020-02-10 14:28:47,2020-02-10 14:21:41,2020-02-10 14:22:18,2020-02-10 14:24:55,2020-02-10 14:25:32,2020-02-10 14:28:10,2020-02-10 14:28:47,2020-02-10 14:21:53,2020-02-10 14:22:05,2020-02-10 14:25:07,2020-02-10 14:25:20,2020-02-10 14:28:22,2020-02-10 14:28:35,2020-02-10 14:21:53,2020-02-10 14:22:05,2020-02-10 14:25:07,2020-02-10 14:25:20,2020-02-10 14:28:22,2020-02-10 14:28:35
4.58416666666667,2020-02-10 14:30:24,2020-02-10 14:33:26,2020-02-10 14:33:39,2020-02-10 14:36:41,2020-02-10 14:36:53,2020-02-10 14:39:55,2020-02-10 14:30:24,2020-02-10 14:33:26,2020-02-10 14:33:39,2020-02-10 14:36:41,2020-02-10 14:36:53,2020-02-10 14:39:55,2020-02-10 14:30:36,2020-02-10 14:33:14,2020-02-10 14:33:51,2020-02-10 14:36:29,2020-02-10 14:37:05,2020-02-10 14:39:43,2020-02-10 14:30:36,2020-02-10 14:33:14,2020-02-10 14:33:51,2020-02-10 14:36:29,2020-02-10 14:37:05,2020-02-10 14:39:43,2020-02-10 14:30:48,2020-02-10 14:33:02,2020-02-10 14:34:03,2020-02-10 14:36:16,2020-02-10 14:37:17,2020-02-10 14:39:31,2020-02-10 14:30:48,2020-02-10 14:33:02,2020-02-10 14:34:03,2020-02-10 14:36:16,2020-02-10 14:37:17,2020-02-10 14:39:31,2020-02-10 14:31:00,2020-02-10 14:32:50,2020-02-10 14:34:15,2020-02-10 14:36:04,2020-02-10 14:37:29,2020-02-10 14:39:19,2020-02-10 14:31:00,2020-02-10 14:32:50,2020-02-10 14:34:15,2020-02-10 14:36:04,2020-02-10 14:37:29,2020-02-10 14:39:19,2020-02-10 14:31:12,2020-02-10 14:32:37,2020-02-10 14:34:27,2020-02-10 14:35:52,2020-02-10 14:37:41,2020-02-10 14:39:07,2020-02-10 14:31:12,2020-02-10 14:32:37,2020-02-10 14:34:27,2020-02-10 14:35:52,2020-02-10 14:37:41,2020-02-10 14:39:07,2020-02-10 14:31:24,2020-02-10 14:32:25,2020-02-10 14:34:39,2020-02-10 14:35:40,2020-02-10 14:37:53,2020-02-10 14:38:54,2020-02-10 14:31:24,2020-02-10 14:32:25,2020-02-10 14:34:39,2020-02-10 14:35:40,2020-02-10 14:37:53,2020-02-10 14:38:54,2020-02-10 14:31:36,2020-02-10 14:32:13,2020-02-10 14:34:51,2020-02-10 14:35:28,2020-02-10 14:38:05,2020-02-10 14:38:42,2020-02-10 14:31:36,2020-02-10 14:32:13,2020-02-10 14:34:51,2020-02-10 14:35:28,2020-02-10 14:38:05,2020-02-10 14:38:42,2020-02-10 14:31:48,2020-02-10 14:32:01,2020-02-10 14:35:03,2020-02-10 14:35:15,2020-02-10 14:38:17,2020-02-10 14:38:30,2020-02-10 14:31:48,2020-02-10 14:32:01,2020-02-10 14:35:03,2020-02-10 14:35:15,2020-02-10 14:38:17,2020-02-10 14:38:30
4.74944444444444,2020-02-10 14:40:20,2020-02-10 14:43:22,2020-02-10 14:43:34,2020-02-10 14:46:36,2020-02-10 14:46:49,2020-02-10 14:49:51,2020-02-10 14:40:20,2020-02-10 14:43:22,2020-02-10 14:43:34,2020-02-10 14:46:36,2020-02-10 14:46:49,2020-02-10 14:49:51,2020-02-10 14:40:32,2020-02-10 14:43:09,2020-02-10 14:43:46,2020-02-10 14:46:24,2020-02-10 14:47:01,2020-02-10 14:49:38,2020-02-10 14:40:32,2020-02-10 14:43:09,2020-02-10 14:43:46,2020-02-10 14:46:24,2020-02-10 14:47:01,2020-02-10 14:49:38,2020-02-10 14:40:44,2020-02-10 14:42:57,2020-02-10 14:43:58,2020-02-10 14:46:12,2020-02-10 14:47:13,2020-02-10 14:49:26,2020-02-10 14:40:44,2020-02-10 14:42:57,2020-02-10 14:43:58,2020-02-10 14:46:12,2020-02-10 14:47:13,2020-02-10 14:49:26,2020-02-10 14:40:56,2020-02-10 14:42:45,2020-02-10 14:44:10,2020-02-10 14:46:00,2020-02-10 14:47:25,2020-02-10 14:49:14,2020-02-10 14:40:56,2020-02-10 14:42:45,2020-02-10 14:44:10,2020-02-10 14:46:00,2020-02-10 14:47:25,2020-02-10 14:49:14,2020-02-10 14:41:08,2020-02-10 14:42:33,2020-02-10 14:44:22,2020-02-10 14:45:47,2020-02-10 14:47:37,2020-02-10 14:49:02,2020-02-10 14:41:08,2020-02-10 14:42:33,2020-02-10 14:44:22,2020-02-10 14:45:47,2020-02-10 14:47:37,2020-02-10 14:49:02,2020-02-10 14:41:20,2020-02-10 14:42:21,2020-02-10 14:44:34,2020-02-10 14:45:35,2020-02-10 14:47:49,2020-02-10 14:48:50,2020-02-10 14:41:20,2020-02-10 14:42:21,2020-02-10 14:44:34,2020-02-10 14:45:35,2020-02-10 14:47:49,2020-02-10 14:48:50,2020-02-10 14:41:32,2020-02-10 14:42:08,2020-02-10 14:44:46,2020-02-10 14:45:23,2020-02-10 14:48:01,2020-02-10 14:48:38,2020-02-10 14:41:32,2020-02-10 14:42:08,2020-02-10 14:44:46,2020-02-10 14:45:23,2020-02-10 14:48:01,2020-02-10 14:48:38,2020-02-10 14:41:43,2020-02-10 14:41:56,2020-02-10 14:44:58,2020-02-10 14:45:11,2020-02-10 14:48:13,2020-02-10 14:48:25,2020-02-10 14:41:43,2020-02-10 14:41:56,2020-02-10 14:44:58,2020-02-10 14:45:11,2020-02-10 14:48:13,2020-02-10 14:48:25
4.91472222222222,2020-02-10 14:50:15,2020-02-10 14:53:17,2020-02-10 14:53:29,2020-02-10 14:56:31,2020-02-10 14:56:44,2020-02-10 14:59:46,2020-02-10 14:50:15,2020-02-10 14:53:17,2020-02-10 14:53:29,2020-02-10 14:56:31,2020-02-10 14:56:44,2020-02-10 14:59:46,2020-02-10 14:50:27,2020-02-10 14:53:04,2020-02-10 14:53:41,2020-02-10 14:56:19,2020-02-10 14:56:56,2020-02-10 14:59:34,2020-02-10 14:50:27,2020-02-10 14:53:04,2020-02-10 14:53:41,2020-02-10 14:56:19,2020-02-10 14:56:56,2020-02-10 14:59:34,2020-02-10 14:50:39,2020-02-10 14:52:52,2020-02-10 14:53:53,2020-02-10 14:56:07,2020-02-10 14:57:08,2020-02-10 14:59:21,2020-02-10 14:50:39,2020-02-10 14:52:52,2020-02-10 14:53:53,2020-02-10 14:56:07,2020-02-10 14:57:08,2020-02-10 14:59:21,2020-02-10 14:50:51,2020-02-10 14:52:40,2020-02-10 14:54:05,2020-02-10 14:55:55,2020-02-10 14:57:20,2020-02-10 14:59:09,2020-02-10 14:50:51,2020-02-10 14:52:40,2020-02-10 14:54:05,2020-02-10 14:55:55,2020-02-10 14:57:20,2020-02-10 14:59:09,2020-02-10 14:51:03,2020-02-10 14:52:28,2020-02-10 14:54:17,2020-02-10 14:55:42,2020-02-10 14:57:32,2020-02-10 14:58:57,2020-02-10 14:51:03,2020-02-10 14:52:28,2020-02-10 14:54:17,2020-02-10 14:55:42,2020-02-10 14:57:32,2020-02-10 14:58:57,2020-02-10 14:51:15,2020-02-10 14:52:16,2020-02-10 14:54:29,2020-02-10 14:55:30,2020-02-10 14:57:44,2020-02-10 14:58:45,2020-02-10 14:51:15,2020-02-10 14:52:16,2020-02-10 14:54:29,2020-02-10 14:55:30,2020-02-10 14:57:44,2020-02-10 14:58:45,2020-02-10 14:51:27,2020-02-10 14:52:03,2020-02-10 14:54:41,2020-02-10 14:55:18,2020-02-10 14:57:56,2020-02-10 14:58:33,2020-02-10 14:51:27,2020-02-10 14:52:03,2020-02-10 14:54:41,2020-02-10 14:55:18,2020-02-10 14:57:56,2020-02-10 14:58:33,2020-02-10 14:51:39,2020-02-10 14:51:51,2020-02-10 14:54:53,2020-02-10 14:55:06,2020-02-10 14:58:08,2020-02-10 14:58:20,2020-02-10 14:51:39,2020-02-10 14:51:51,2020-02-10 14:54:53,2020-02-10 14:55:06,2020-02-10 14:58:08,2020-02-10 14:58:20
5.08,2020-02-10 15:00:10,2020-02-10 15:03:12,2020-02-10 15:03:25,2020-02-10 15:06:27,2020-02-10 15:06:39,2020-02-10 15:09:41,2020-02-10 15:00:10,2020-02-10 15:03:12,2020-02-10 15:03:25,2020-02-10 15:06:27,2020-02-10 15:06:39,2020-02-10 15:09:41,2020-02-10 15:00:22,2020-02-10 15:03:00,2020-02-10 15:03:37,2020-02-10 15:06:14,2020-02-10 15:06:51,2020-02-10 15:09:29,2020-02-10 15:00:22,2020-02-10 15:03:00,2020-02-10 15:03:37,2020-02-10 15:06:14,2020-02-10 15:06:51,2020-02-10 15:09:29,2020-02-10 15:00:34,2020-02-10 15:02:48,2020-02-10 15:03:49,2020-02-10 15:06:02,2020-02-10 15:07:03,2020-02-10 15:09:17,2020-02-10 15:00:34,2020-02-10 15:02:48,2020-02-10 15:03:49,2020-02-10 15:06:02,2020-02-10 15:07:03,2020-02-10 15:09:17,2020-02-10 15:00:46,2020-02-10 15:02:35,2020-02-10 15:04:01,2020-02-10 15:05:50,2020-02-10 15:07:15,2020-02-10 15:09:05,2020-02-10 15:00:46,2020-02-10 15:02:35,2020-02-10 15:04:01,2020-02-10 15:05:50,2020-02-10 15:07:15,2020-02-10 15:09:05,2020-02-10 15:00:58,2020-02-10 15:02:23,2020-02-10 15:04:13,2020-02-10 15:05:38,2020-02-10 15:07:27,2020-02-10 15:08:52,2020-02-10 15:00:58,2020-02-10 15:02:23,2020-02-10 15:04:13,2020-02-10 15:05:38,2020-02-10 15:07:27,2020-02-10 15:08:52,2020-02-10 15:01:10,2020-02-10 15:02:11,2020-02-10 15:04:25,2020-02-10 15:05:26,2020-02-10 15:07:39,2020-02-10 15:08:40,2020-02-10 15:01:10,2020-02-10 15:02:11,2020-02-10 15:04:25,2020-02-10 15:05:26,2020-02-10 15:07:39,2020-02-10 15:08:40,2020-02-10 15:01:22,2020-02-10 15:01:59,2020-02-10 15:04:37,2020-02-10 15:05:13,2020-02-10 15:07:51,2020-02-10 15:08:28,2020-02-10 15:01:22,2020-02-10 15:01:59,2020-02-10 15:04:37,2020-02-10 15:05:13,2020-02-10 15:07:51,2020-02-10 15:08:28,2020-02-10 15:01:34,2020-02-10 15:01:47,2020-02-10 15:04:48,2020-02-10 15:05:01,2020-02-10 15:08:03,2020-02-10 15:08:16,2020-02-10 15:01:34,2020-02-10 15:01:47,2020-02-10 15:04:48,2020-02-10 15:05:01,2020-02-10 15:08:03,2020-02-10 15:08:16
5.24555555555556,2020-02-10 15:10:05,2020-02-10 15:13:07,2020-02-10 15:13:20,2020-02-10 15:16:22,2020-02-10 15:16:35,2020-02-10 15:19:36,2020-02-10 15:10:05,2020-02-10 15:13:07,2020-02-10 15:13:20,2020-02-10 15:16:22,2020-02-10 15:16:35,2020-02-10 15:19:36,2020-02-10 15:10:17,2020-02-10 15:12:55,2020-02-10 15:13:32,2020-02-10 15:16:10,2020-02-10 15:16:47,2020-02-10 15:19:24,2020-02-10 15:10:17,2020-02-10 15:12:55,2020-02-10 15:13:32,2020-02-10 15:16:10,2020-02-10 15:16:47,2020-02-10 15:19:24,2020-02-10 15:10:29,2020-02-10 15:12:43,2020-02-10 15:13:44,2020-02-10 15:15:57,2020-02-10 15:16:58,2020-02-10 15:19:12,2020-02-10 15:10:29,2020-02-10 15:12:43,2020-02-10 15:13:44,2020-02-10 15:15:57,2020-02-10 15:16:58,2020-02-10 15:19:12,2020-02-10 15:10:41,2020-02-10 15:12:31,2020-02-10 15:13:56,2020-02-10 15:15:45,2020-02-10 15:17:10,2020-02-10 15:19:00,2020-02-10 15:10:41,2020-02-10 15:12:31,2020-02-10 15:13:56,2020-02-10 15:15:45,2020-02-10 15:17:10,2020-02-10 15:19:00,2020-02-10 15:10:53,2020-02-10 15:12:19,2020-02-10 15:14:08,2020-02-10 15:15:33,2020-02-10 15:17:22,2020-02-10 15:18:48,2020-02-10 15:10:53,2020-02-10 15:12:19,2020-02-10 15:14:08,2020-02-10 15:15:33,2020-02-10 15:17:22,2020-02-10 15:18:48,2020-02-10 15:11:05,2020-02-10 15:12:06,2020-02-10 15:14:20,2020-02-10 15:15:21,2020-02-10 15:17:34,2020-02-10 15:18:35,2020-02-10 15:11:05,2020-02-10 15:12:06,2020-02-10 15:14:20,2020-02-10 15:15:21,2020-02-10 15:17:34,2020-02-10 15:18:35,2020-02-10 15:11:17,2020-02-10 15:11:54,2020-02-10 15:14:32,2020-02-10 15:15:09,2020-02-10 15:17:46,2020-02-10 15:18:23,2020-02-10 15:11:17,2020-02-10 15:11:54,2020-02-10 15:14:32,2020-02-10 15:15:09,2020-02-10 15:17:46,2020-02-10 15:18:23,2020-02-10 15:11:29,2020-02-10 15:11:42,2020-02-10 15:14:44,2020-02-10 15:14:57,2020-02-10 15:17:58,2020-02-10 15:18:11,2020-02-10 15:11:29,2020-02-10 15:11:42,2020-02-10 15:14:44,2020-02-10 15:14:57,2020-02-10 15:17:58,2020-02-10 15:18:11
5.41083333333333,2020-02-10 15:20:01,2020-02-10 15:23:03,2020-02-10 15:23:15,2020-02-10 15:26:17,2020-02-10 15:26:30,2020-02-10 15:29:32,2020-02-10 15:20:01,2020-02-10 15:23:03,2020-02-10 15:23:15,2020-02-10 15:26:17,2020-02-10 15:26:30,2020-02-10 15:29:32,2020-02-10 15:20:13,2020-02-10 15:22:50,2020-02-10 15:23:27,2020-02-10 15:26:05,2020-02-10 15:26:42,2020-02-10 15:29:20,2020-02-10 15:20:13,2020-02-10 15:22:50,2020-02-10 15:23:27,2020-02-10 15:26:05,2020-02-10 15:26:42,2020-02-10 15:29:20,2020-02-10 15:20:25,2020-02-10 15:22:38,2020-02-10 15:23:39,2020-02-10 15:25:53,2020-02-10 15:26:54,2020-02-10 15:29:07,2020-02-10 15:20:25,2020-02-10 15:22:38,2020-02-10 15:23:39,2020-02-10 15:25:53,2020-02-10 15:26:54,2020-02-10 15:29:07,2020-02-10 15:20:37,2020-02-10 15:22:26,2020-02-10 15:23:51,2020-02-10 15:25:41,2020-02-10 15:27:06,2020-02-10 15:28:55,2020-02-10 15:20:37,2020-02-10 15:22:26,2020-02-10 15:23:51,2020-02-10 15:25:41,2020-02-10 15:27:06,2020-02-10 15:28:55,2020-02-10 15:20:49,2020-02-10 15:22:14,2020-02-10 15:24:03,2020-02-10 15:25:28,2020-02-10 15:27:18,2020-02-10 15:28:43,2020-02-10 15:20:49,2020-02-10 15:22:14,2020-02-10 15:24:03,2020-02-10 15:25:28,2020-02-10 15:27:18,2020-02-10 15:28:43,2020-02-10 15:21:01,2020-02-10 15:22:02,2020-02-10 15:24:15,2020-02-10 15:25:16,2020-02-10 15:27:30,2020-02-10 15:28:31,2020-02-10 15:21:01,2020-02-10 15:22:02,2020-02-10 15:24:15,2020-02-10 15:25:16,2020-02-10 15:27:30,2020-02-10 15:28:31,2020-02-10 15:21:13,2020-02-10 15:21:50,2020-02-10 15:24:27,2020-02-10 15:25:04,2020-02-10 15:27:42,2020-02-10 15:28:19,2020-02-10 15:21:13,2020-02-10 15:21:50,2020-02-10 15:24:27,2020-02-10 15:25:04,2020-02-10 15:27:42,2020-02-10 15:28:19,2020-02-10 15:21:25,2020-02-10 15:21:37,2020-02-10 15:24:39,2020-02-10 15:24:52,2020-02-10 15:27:54,2020-02-10 15:28:06,2020-02-10 15:21:25,2020-02-10 15:21:37,2020-02-10 15:24:39,2020-02-10 15:24:52,2020-02-10 15:27:54,2020-02-10 15:28:06
5.57638888888889,2020-02-10 15:29:56,2020-02-10 15:32:58,2020-02-10 15:33:11,2020-02-10 15:36:13,2020-02-10 15:36:25,2020-02-10 15:39:27,2020-02-10 15:29:56,2020-02-10 15:32:58,2020-02-10 15:33:11,2020-02-10 15:36:13,2020-02-10 15:36:25,2020-02-10 15:39:27,2020-02-10 15:30:08,2020-02-10 15:32:46,2020-02-10 15:33:23,2020-02-10 15:36:00,2020-02-10 15:36:37,2020-02-10 15:39:15,2020-02-10 15:30:08,2020-02-10 15:32:46,2020-02-10 15:33:23,2020-02-10 15:36:00,2020-02-10 15:36:37,2020-02-10 15:39:15,2020-02-10 15:30:20,2020-02-10 15:32:34,2020-02-10 15:33:35,2020-02-10 15:35:48,2020-02-10 15:36:49,2020-02-10 15:39:03,2020-02-10 15:30:20,2020-02-10 15:32:34,2020-02-10 15:33:35,2020-02-10 15:35:48,2020-02-10 15:36:49,2020-02-10 15:39:03,2020-02-10 15:30:32,2020-02-10 15:32:21,2020-02-10 15:33:47,2020-02-10 15:35:36,2020-02-10 15:37:01,2020-02-10 15:38:51,2020-02-10 15:30:32,2020-02-10 15:32:21,2020-02-10 15:33:47,2020-02-10 15:35:36,2020-02-10 15:37:01,2020-02-10 15:38:51,2020-02-10 15:30:44,2020-02-10 15:32:09,2020-02-10 15:33:59,2020-02-10 15:35:24,2020-02-10 15:37:13,2020-02-10 15:38:38,2020-02-10 15:30:44,2020-02-10 15:32:09,2020-02-10 15:33:59,2020-02-10 15:35:24,2020-02-10 15:37:13,2020-02-10 15:38:38,2020-02-10 15:30:56,2020-02-10 15:31:57,2020-02-10 15:34:11,2020-02-10 15:35:12,2020-02-10 15:37:25,2020-02-10 15:38:26,2020-02-10 15:30:56,2020-02-10 15:31:57,2020-02-10 15:34:11,2020-02-10 15:35:12,2020-02-10 15:37:25,2020-02-10 15:38:26,2020-02-10 15:31:08,2020-02-10 15:31:45,2020-02-10 15:34:23,2020-02-10 15:34:59,2020-02-10 15:37:37,2020-02-10 15:38:14,2020-02-10 15:31:08,2020-02-10 15:31:45,2020-02-10 15:34:23,2020-02-10 15:34:59,2020-02-10 15:37:37,2020-02-10 15:38:14,2020-02-10 15:31:20,2020-02-10 15:31:33,2020-02-10 15:34:35,2020-02-10 15:34:47,2020-02-10 15:37:49,2020-02-10 15:38:02,2020-02-10 15:31:20,2020-02-10 15:31:33,2020-02-10 15:34:35,2020-02-10 15:34:47,2020-02-10 15:37:49,2020-02-10 15:38:02
