TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
174660	174720	0	0.7	2	0.6	1.3	0.7	0.3	0.2	0.6	0.6	0	0.6	0	0.8	4.3	1.5	1.1	2.3	0.4	0.4	0.3	0.9	1.1	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	2.9	0	0.5	0	0	0.5	0	0.2	0.1	1	0	0	0.6	0	0	0.8	1	0	2.2	0	0.5	0	1.8	0	0	0.4	1.6	1.3	0	0.1	0	0	0.3	1.5	0	0	0	0.3	0.9	0.8	0.1	0	1.4	0			12.162
174720	174780	0.3	0.9	0.8	1.7	1.2	1.2	1	0.2	1.4	0.4	0.5	0.9	0.5	1.7	1.3	0.4	0.5	1	0.5	0.9	0.3	0.4	1.6	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.5	0.9	0	1.9	0	0	2.4	1.1	0.1	0.7	0.2	0	0	5.5	0	0	0.1	0.8	0	1.6	0	0	0.4	2.3	0	0	1.4	2.5	0	0	0	0	0	0.4	0.9	0	0	0	1.1	0.7	0.2	3.2	0	0.3	0			12.179
174780	174840	0.1	0.7	1	0.9	3.3	1.4	0	0.4	1.8	0.2	0.9	1.3	1.5	0.7	1.1	1.8	0.4	0.8	0.1	1.4	0.3	0.2	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0.1	1	0	0.3	0	0	0.8	3.7	0.3	1.5	0	0	0	7	0.1	0	0	0.5	0.2	0.3	0	0.6	2.6	1.1	0	0	0	1.1	0.2	0	0	0	0	0.7	0	0	0	0	0.4	1.4	0.2	0.1	0	2.3	0			12.196
174840	174900	0.2	0.4	2.4	1.2	2.7	0.1	0.4	0.9	0.6	1.6	1.3	0	0.7	1	0.1	1.6	0.6	1.6	0.7	0.3	0.7	0.8	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	2.8	0	2	0	0	0.2	4.6	0.7	1.4	0	0.1	0	7.1	0	0	0	0.6	0	1	0	0	1	0.4	0	0	0	1.3	0	0	0.6	0	0	0.4	1.1	0	0	0	1.7	0.4	0.3	1.3	0	0	0			12.212
174900	174960	0.5	0	2.1	0.5	3.3	0.9	1.5	0.1	1.3	0	0.7	0	4.1	0.2	0.5	1.9	0.8	0.7	0.4	1.6	0.5	0.7	0.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0.1	3.6	0	0	0	0.3	0.8	4	0.1	0.7	0	0	0	5.3	0	0	0	0.8	0.2	0	0.1	0	0.9	0.5	0	0	0.4	1.6	0	0	1.5	0	0	0.4	2.1	0.1	0	0.5	0.3	0.4	2.5	1.6	0	0.3	0.2			12.229
174960	175020	0.5	0	0	1.5	3.6	1.3	0.5	0.1	1	0.5	0.5	0	3.1	0.7	1.2	0.8	0.2	2.5	0.1	1.2	0	0.2	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.1	2.2	0	0.6	0	0.7	0.2	3.7	0.3	0.1	0	0	0	6.5	0	0	0.9	0.6	0	0.7	0	0	0.6	1.2	0	0	0.3	1.4	0	0	2.2	0	0	0.5	2.6	2.3	0	0	1	0	1.6	0	0	0.7	1.7			12.246
175020	175080	0.7	0.3	0.3	1.3	1.9	0.9	0	0.1	0.4	0	0.7	0	3.7	0.8	1	0.8	0.4	3.9	0.5	0.2	0.7	1.4	0.3	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	2.1	0	1.5	0	1.3	0.5	4.6	0.2	3.8	0.1	0	0.1	2.5	0	0	1.2	0.5	0	0.5	0	0	3.3	1	0	0	0	2.1	0	0	0	0	0	0.4	2	0.3	0	0.8	0.2	0	1.2	0	0	0.1	2.4			12.262
175080	175140	0	0.3	0.7	0.4	1.9	0.1	0	0.8	0.6	0	0.1	0.3	3.8	0.2	1.3	1.6	0.5	2.1	0.8	1.4	0.1	0.5	0.6	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	1.7	0	0.1	0	0.9	0.2	5.2	0.2	0	0	0	0.2	3.9	0	0	1.6	0.5	0	1.2	0	0.4	3	1.4	0	0	0.9	0.4	0.2	0	0	0	1.3	0.7	0	0	0	0	0.8	0	3.9	0.6	0	0	2.6			12.279
175140	175200	1.3	0.4	1.7	0.5	1.2	1.4	0	1.1	0.1	1	1.3	0.4	3.8	0.6	0.5	0.5	0.9	1.4	0.8	0.4	1.1	0.3	1.7	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1.2	2.8	0	0.1	0	1	0.2	4.4	1.9	0	0.2	0	0.1	5	0	0	2	0.6	0	1	0	2	0.1	0.5	0	0	0.1	0	1.5	0	0	0	1	0.8	2.9	0	0	0	0.6	0	0.3	0.5	0.1	0	2.8			12.296
175200	175260	1.2	0.3	2.2	0.9	2.7	0.3	0.1	0.4	1.1	1.1	2.5	0.4	1.8	1.4	0.1	1.3	0.4	0.6	1.4	2.1	0.6	0.7	0.5	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.3	1.9	0	0.9	0	0.8	0	4	0.8	0	1.4	0	0	2.5	0.4	0	1.7	0.4	0	1.2	0	0	0	0.9	0	0	0	0.6	0.2	0	0.5	0	0.1	0.9	0.2	0	0	0.1	0.5	0	2.8	0	0	1.1	2.9			12.312
175260	175320	1.8	0.8	1.1	1.2	2.8	0.1	1	0	2	1	0	0	1.9	1.6	0.7	1.7	0.1	2.5	1	2.4	0.6	0.2	1.8	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1.2	3.4	0	0.5	0	3	0	0.1	0.6	0	0.3	0	0	0.1	2.8	0	1.1	0.5	0.5	1.3	0.1	0	3	0.6	0	0	0	0.3	0	0	0.6	0	0	0.8	0	0	0.1	0	1.3	0	3.3	0.9	0	0	1.5			12.329
175320	175380	0.6	0.1	1.6	1.3	2.1	0	0.6	0	3.1	0.5	0	0	2.7	0.6	0.3	1.6	0.5	2.3	0	0.9	0.5	0.2	2.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	2	0	0	0	3.4	0	0	0.3	0	0	0	0	0	2.4	0	0.1	1	0	1.4	0	0	0.7	0.7	0	0	0	1.1	0	0	0.2	0	0.2	0	0.6	0	0	0	0.5	1.1	1.9	0.4	0	2	3.2			12.346
175380	175440	1.9	0.6	0.3	1.7	1.6	0.3	0.3	0	1.1	1	0.4	0	1	0.9	0.7	0.4	1.4	2.4	0	1	1.2	0.6	0.4	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.3	0	0.2	1.8	0.4	0	0.7	0.6	0	0	0	0	1.2	1.6	0	0.7	1.2	0.6	0.6	0	0	1.7	2.1	0	0	0.3	1.3	0	0	1	0	0.9	0.6	0	0	0	0	0.2	0.9	1	1.2	0	0.1	1.5			12.362
175440	175500	0.3	0.7	0.6	1.1	1.3	0.4	0.1	0.5	0.9	0.5	1.6	0.7	5.1	0.8	0.9	0.8	0.6	2.3	0.1	0.6	0	0.8	0.5	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	3.2	0	0.6	1.9	0	0	2.6	0.1	0	0.3	0	0.7	2.9	0.3	0	1.8	0.4	3.7	0.7	0	2	0	1.5	0.1	0	0.2	0	0	0	2.4	0	2.8	0.7	0.1	0	0	0	0.2	1.3	0.4	0.4	4.8	2.1	2.2			12.379
175500	175560	0.8	0.9	0.4	0.4	5.1	0.6	0	0.1	0	1.1	0.5	1.7	4.5	1	0.1	1.7	0	0.5	0.5	0.4	0.3	0.6	2.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	3.5	0.7	0	0.4	0	0.3	3.9	0.2	0	0	0	0	6.6	0.1	0	1.8	0.3	0	0.5	0	0.2	2.1	1.4	0.7	0	0	0.1	0	0	0	0	1.6	0.3	0.3	0	0	0	0.8	0.7	1.2	0.4	4	0.7	3.2			12.396
175560	175620	1	0.7	0.2	1	4.8	0.3	0	0.1	1.1	0.7	0	1.1	3.6	0.8	1.1	0.7	1.2	0.4	0.8	0.8	0.3	0.8	2.8	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	1.9	0.8	0	0	0	0.6	5.2	0.2	0	0	0	0	2.8	1.1	0	0.5	1.3	0	0.5	0	0	2.6	1.3	0.1	0	0	0	0	0	0	0	0	1	1.3	0	0.1	0	0.5	0.6	1.9	0.7	5	0	3.7			12.412
175620	175680	0.5	0.1	1.9	1	2.6	0.9	0.7	0.2	1.5	0	0.3	0.3	3.6	0.5	0.1	1.7	0.2	0.1	1.1	0	0.2	0.9	1.9	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.8	2.5	0	0	0	0	0.7	4.1	0.4	0	0	0	0	4.7	2.2	0	0.2	0.7	0	0.6	0	0.1	1.7	1.1	0	0	0	1.2	0	0	0	0	0.5	0.8	0.1	0	0	0	0.3	0.7	1.3	1.4	0.2	0	3.3			12.429
175680	175740	1.4	1.2	0.6	0.6	2.4	1.5	1.1	0.3	0	0.3	1.1	0.3	1.3	0.6	1	0.6	0.3	0.2	1.5	0.9	0	2.6	0.4	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.5	3.5	0	0	0	0	1.3	2.9	0.3	0	0	0	0	0.1	2.5	1.5	0.4	1.1	4	0	0	0.4	2.3	0.1	0	0	0	0	0	0.1	0.2	0	2	0.4	0.1	0	0	0	0	0.1	0.4	0.9	0	0.1	5.2			12.446
175740	175800	0.1	0.2	1.7	0	1.4	1.3	1.3	0.1	0.5	1.1	0.3	0.5	4	0.6	1.1	0.3	0.3	1.1	1.3	0.9	0.7	2.7	0.2	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.1	2.7	0.1	0.1	0	1.3	0.3	4.3	0.2	0	0	0	0	0.7	2.2	0.4	1.5	0.7	0	0.8	0	0.6	0.4	0.3	0	0	0	0	0.3	0	0	0	0.2	0.3	1	0	0	0	0.3	0.2	0.5	0.3	0	0.2	5.8			12.462
175800	175860	0.3	0.6	1.2	0.9	2.5	0.4	0	0.2	1.3	0.4	0.8	0	3.5	0.3	0.8	0.2	1.2	0.7	0.7	0.7	0.3	1.2	0.5	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.2	1.4	0	0.6	0.1	0.7	0.6	4.3	0.3	0	0.7	0	0	3.4	0	0	1	0.9	1.6	0.7	0.1	0.1	0.9	0.2	0.3	0	0	1.2	0	0	0.5	0	0	0.2	0.2	0	0	0	1.2	0.1	0.8	0.8	0	2.7	4.6			12.479
175860	175920	0.5	0.5	0.6	1.6	4.2	0.4	0.3	0.2	1.7	0.3	1.4	0	4.4	0.4	1.7	0.5	0	0.9	1.3	0.1	1.2	1.2	0.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.3	2	5.2	0	0	0	0	0.6	4.1	0.1	0	0.3	0	0	1.7	0.3	0	0.6	3.2	6.7	0.3	0	1.2	2.5	0.1	0	0	0.6	0.3	0	0	0.1	0	0	0.5	0	0	0	0	0.3	0.6	0.4	0	0	0	5			12.496
175920	175980	0.6	0.6	0.5	1.1	2.7	0.4	0.9	0.4	0.7	0.1	0.2	0	5.2	1.3	0.1	1.3	0	1.5	0.1	0.5	0.3	1.4	0.7	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0.9	3.9	0	0.9	0	0	2.6	1	0.1	0	0	0	0	3.1	2	0	0.5	1.7	0.4	0.6	0	2.3	0.8	0.8	0	0	0.1	2.4	0	0	0.7	0	0.1	1.7	0.1	0	0	0	0.2	0.7	3.1	1.2	0	1	4			12.512
175980	176040	2.8	0.5	0.2	1.1	2.7	1	0.8	0.2	2.7	0.5	0.1	0.7	4.7	0.6	0.4	0.7	0.5	0.6	0.4	0.9	0.2	0.4	0.3	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	3.1	0	2.5	0.1	0	1.1	0	0.3	0	0	0	0.3	4.1	0.8	0	0	0.7	6.9	1	0.1	0	0.8	0.6	2.4	0	0	3.6	0	0	0.7	0	2.4	0.9	0.4	0.1	0	0	0	0.3	2.5	0.6	0	0	2.8			12.529
176040	176100	0.2	0.8	0.1	1.5	1.4	0	0	0.9	0.7	0.6	0	0.4	3.4	1.5	0	0.3	3.5	0.2	0.8	0.7	0.4	0.7	0.7	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	1.5	0.7	0.2	0.2	1.3	0	0.4	0	0.2	0	0	0	2.8	6.8	3.4	0	0	1.4	0.5	1.4	0	0	0.3	0.2	3	0	0	2.6	0.2	0	0.3	0	2.1	0.8	1.9	0	0	0	0	0.6	2.8	0.4	0	1.5	2.1			12.546
176100	176160	0	0.6	0.2	0.6	3.9	0.6	0.1	0.1	0.8	0.6	0	0	4.7	2.5	0.6	1.6	0.7	0.3	0.5	0.2	0.3	0.6	1.4	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	1.3	2.8	0	0	0.5	0	0	1.1	0	0	0	0	1.1	7.3	1	0	0.2	0.3	0.4	0.6	0	0	1.8	0.2	0.9	0	1.3	2.8	0.4	0	0.2	0	0.3	0.5	1.2	0	0	0	0	0.4	0.3	1	0	2.4	4.5			12.562
176160	176220	0.1	0.8	0.2	1.7	2.8	0.3	0	0.4	2.4	0.5	0	0.4	2.8	0.9	0.7	1	0.3	1.2	1	1.1	0.2	0.9	1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.7	1.1	4.7	0	0.8	0	0	0	3.6	0	0	0.2	0	1.1	1	1.8	0	0.3	1.5	4.6	0.6	0	0	1.7	0.3	2.4	0	0.1	4.7	0	0	1.2	0	1.8	0.4	0	0	0	0	0	0.3	0.3	0.5	0	1.5	3.3			12.579
176220	176280	0	1.3	0.6	0.5	2	1.4	0.1	0.3	1.3	0.6	0	0.4	2.5	1.2	0.4	0.9	1.3	0.5	0.3	0.8	1.2	0.9	0.2	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	1	3.6	0	0	1.7	0	0.4	3.4	0.2	0	0	0	0.2	0.1	1.6	0	0.2	1.2	0	1.1	0.1	0	3	0.3	4.6	0	1.4	4.8	0	0	2.2	0	0.1	0	0	0	0	0	0	0	0.4	0.1	2.1	0.2	4.1			12.596
176280	176340	0	0.9	1.1	0.1	2.6	1.2	0.9	0.3	2.6	0.3	0	0.3	4.8	1	0.3	0.9	0.3	0.1	0	0.6	0.6	1.2	0.4	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	3.3	0	0.4	0.7	0	0.1	0	1.3	0	0	0	1.7	0.1	0	0	0.9	1.4	0	0.1	0	0	2.3	0.1	2.4	0	2.9	3.9	0	0	0.6	0	0.9	0.2	0.2	0.1	0	0	0	0.2	2.5	0.5	3.6	0.4	3.3			12.612
176340	176400	0.2	0.2	0.9	0.5	2.7	0.3	2	0.4	2.9	0.6	0	0.7	3.4	2.1	0	1.7	1.3	0.4	0.1	1.2	0.1	1.9	0.2	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	1.9	0	1.4	1.8	0	0.3	0	2.2	0	0	0	0.1	0	0	0.1	1.8	0.4	0	0.3	0	0	0.2	0.1	4	0	1.7	1	0	0	0.8	0	1.1	1	0	0	0	0	0	1.4	3.2	0.2	2	1.9	4.1			12.629
176400	176460	0.2	0.6	2.1	0.1	1.2	0.7	0.8	0	1.2	0.8	1.4	0.5	0.7	1.4	0.1	2.4	0.1	0.4	0.6	0.7	0.5	0.2	0.6	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	1.2	4.5	0	3	0.2	0.2	1.6	0.1	0.2	0	0	0	0	0	0	0	3.8	0.2	0	1.6	0	0	1.1	0.2	4.3	0	0.2	0.8	0	0	0.4	0	1.5	1.8	0	0	0	0	0	1.5	0.9	0.5	0	0	3.3			12.646
176460	176520	0.4	0.2	2.3	0.4	2.1	0	1.7	0.4	0.6	0.8	0.8	0	0	2.2	0	0.9	0.6	0	1.1	0.2	0.5	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.7	5.8	0	2.5	1.1	0	0.9	4.1	0.2	0	0.3	0	0.3	0.2	0	0	3.3	0.6	0	0	0	0.7	0.2	0	6	0	0	0	0	0	0.1	0	2.1	0.7	0.1	0	0	0	0	1	0.6	0	0	1.7	0.3			12.662
176520	176580	0.2	1.7	0	2	1.6	0.5	0.6	0.1	0.3	0.6	0.3	0.1	0.2	0.2	0.1	0.2	1.1	0.5	1.6	1	0.7	0.6	0.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.4	0.5	3.6	1.9	0.9	1.2	0.3	0.2	4	0.8	0.1	1.5	0	0	0.9	0.1	0	0.4	0.9	0	1.7	0	1.7	0.6	0.8	4.8	0	0.2	2	0	0	2.4	0	1.5	1	0	3.4	0	0	0.1	0.5	2.1	0.3	0	1.9	0			12.679
176580	176640	0.8	1.3	1	1	2.7	0.2	0.6	0.4	0.2	0.3	1.1	0	3.5	0.3	0.3	0.3	1.3	0.9	0.4	0.3	0.1	1.1	0.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1.5	0	1.1	0.3	0	0.2	0.1	1.8	0.8	0	0	0	0	3.8	0	0.7	0.3	1.3	0	1.6	0	0.1	1.2	0.6	0.4	0	1.1	1.4	0	0	0.1	0	0	0.3	0.1	0	0	0	0	1.6	0.5	0.5	0	0	0			12.696
176640	176700	0.4	0.7	0.6	0.9	1.3	0.5	0.3	0.1	1.6	0.8	0.9	0	2.9	1.7	0.3	0.8	1	0.7	0.9	1.3	0.3	0.7	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.8	0	4	1.1	0.1	0	0	0.2	6	0	0	0	1.1	0	0.8	0	0	4.4	0	0	0	0	0	0	0	2	0	2.4	0.4	0	0	0	0	0.6	0.6	0.6	0.4	0	0.2	0			12.712
176700	176760	0.9	1.6	0	1.1	1.4	0.3	0.2	0.7	0.2	0.8	1.1	0	3.7	0.7	2.5	0.7	1.2	0.6	0.5	0.7	0.9	0.9	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.5	0.8	0	0.3	0.9	0.5	0.1	4.4	1.5	0	0	0	0	2.2	0	0	0.2	0.8	0	2.1	0	0.1	0.3	0.3	0	0	0.5	0	0	0	1.1	0	0.5	0.3	0	0	0	0	2	0.4	0.5	0.5	0	1.9	0			12.729
176760	176820	1.2	0.4	1	1	0.6	0.3	1.1	0.6	0.7	0.5	3.8	0	4.8	0.7	0.4	1.1	0.4	0.6	1.5	0.3	0.5	0.2	0.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.5	3.5	0	1.4	2.9	0.2	0.2	3.4	0.2	0.1	0	0	0	4.7	0.1	0	0.9	0.2	0	1.7	0	0.1	1.4	0.4	0	0	0.6	0	0	0	0	0	2.5	0.4	1.2	0	0	0	0	0.1	0.9	1	0	0	0			12.746
176820	176880	0.9	0.3	0.9	2	1.9	0.8	0	1	0.8	0.5	2.6	0	3.9	1.8	2.5	0.5	0.8	1.9	0.8	0.5	1.1	0.3	0.2	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	3.5	0	1.3	0.6	1.9	0	1.2	0.4	0	0	0	0	4.5	0	0.1	0.8	0.4	0	2.5	0	0.1	3.9	0.1	0	0	0	0	0	0	0	0	0.1	0.7	0.3	0	0	0.2	2.6	0.1	1.8	0	0.3	0.1	0			12.762
176880	176940	1.3	0.1	1.1	0.7	1.7	0.8	0	0.8	1.9	0.3	0.8	0	4.4	1.1	1.2	0.6	0.8	2.3	0.4	1.2	0.2	1.2	0.5	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.3	5.1	0	0.2	0	1	0.1	0	0.5	0	0	0	0	0	0	5.9	0.1	0.5	0.4	0.1	0	0	2.3	0.1	0	0	0.1	0	0.1	0	0	0	0.3	0.3	0	0	0	0	2.1	0.8	3.8	0	3.4	3.2	0			12.779
176940	177000	1.6	0.8	0.1	1.4	3.3	0.4	0	0.3	1.3	0.9	0.4	0	2.5	1	0.2	1.4	0.5	3.4	0	1.8	1.1	1	0.9	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.1	3.9	0	0.1	0.9	3	0.3	0	0.2	0	0	0.2	0	1.3	0	5.3	0.1	0.2	0	0.7	0.1	0	3.1	0.1	0	0	0	0	0	0	0	0	0.3	0.9	0	0	0	0.1	0	0.9	1.2	0	2.5	0.1	0			12.796
177000	177060	0.5	0.2	0.8	0.9	1.4	0.6	0	0.4	0.1	1	0.4	0	3.6	0.5	0.2	1.8	0.6	1.2	0.6	2.9	0.4	1.2	1.1	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	4.5	0	0.1	0.8	0.5	0.1	0	0.6	0	0.5	0	0	2.3	0	4.7	0.3	0	1.9	1.5	0	0	0.2	0.4	0	0	0.1	0	0	0	0	0	0.9	1	0.3	0	0	0	0.1	0.2	1.4	0	4.5	0	0			12.812
177060	177120	1.1	0.8	0.1	0.2	3	0.1	0	0.5	0.1	0.6	0.7	0	1.1	0.7	0.8	1.9	0.2	0.9	1.1	0.3	1.4	0.4	1.2	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.1	2.8	0	1.1	1.2	1.2	0.3	2.8	0.3	0	0.3	0	0	3.8	0	0.6	0.8	0	0	0.5	0	0.5	0	0.1	0	0	1.2	0	0.2	0	0.1	0	2	1.4	2.1	0	0	0	0.6	0.6	4	0.2	0	0	0			12.829
177120	177180	0.7	1.2	0.3	1.7	2.5	0.6	0	0.2	0.7	0.5	0.5	0.3	2.5	0.9	0.9	1	0.5	1.3	1.1	0.8	0.4	1	1	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.1	3.3	0.5	3.4	0.2	1.2	0.3	3.5	0.3	0	0	0	0	5.8	0.1	0	0	0.6	0.1	1.5	0.3	1	1.2	0.1	0	0	0	0	0	0	0.6	0	1.8	0.3	0.8	0	0	0	0.4	0.8	0.2	0	0	0.2	0			12.846
177180	177240	1.4	0.6	0.3	0.7	2.6	0.8	0.1	0.9	0	0.3	0.4	0.6	2.9	1.1	0.1	1.1	0.8	1.6	1.1	1.6	0.1	1.8	0.6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	1.4	1.3	2.2	3.3	0.3	2.3	0	3.7	0.5	0	0	0	0	1.2	0	0.1	0	0.8	0	1.7	0	0	1.7	0.3	0	0	0	0	0	0	0.7	0	0.1	2.2	0.7	0	0	0	0	0.3	0.3	1.4	0	1.8	0			12.862
177240	177300	1.7	0.8	0.9	0.4	1.5	1	0	1.1	0.8	0	0	1.1	3.7	0.5	0.8	0.7	1.6	2.4	0.7	0	1	0.8	0.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.3	0.1	3.9	1.9	0.2	0.8	0.1	0.1	4.3	1	0	0.2	0	0	0.3	0	2	0	1.1	0	1	0.8	0	1.1	0.2	0	0	0	0	0	0	0	0	0	1.1	2.7	0	0.2	0	1.1	0.5	1.9	0.2	0	0	0			12.879
177300	177360	0.1	0.8	0.9	0.6	3.1	0.5	0.8	0.2	0.5	0.1	0	1.1	3.3	1.7	0.7	0.5	1.7	1	0.6	0.1	0.5	1.6	0.2	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.7	6.4	0.2	2.1	0	1.5	0	1.7	0	0	3.3	0	0	0.1	0	0	0.5	0	0	2.8	1.1	1.5	1.3	0.2	0	0	0	0	0	0	0.1	0.3	0.2	4.6	0	0	1.8	0	0	1.3	3.3	0.2	0	0.4	0			12.896
177360	177420	0.5	0.9	1	0.7	2.7	0.1	0.2	1	0.9	0.3	0	1.6	3.2	1.1	1.1	0.1	2	1.7	0.3	0.7	1	0.7	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	1.4	2.8	0.1	1.3	0	4.3	0.4	0	0.5	0	0	0	0.3	0	0	0	0.3	0.2	0	0.2	0	0.3	1.2	0.6	0	0	0.6	0	0	0	0	0.8	0.1	3.6	0.3	0	0	0	1.1	0.3	3.2	2	0	0.1	0			12.912
